Golden_monkey,108.7691821,27.9772464
Golden_monkey,108.7384219,28.00400312
Golden_monkey,108.754962,27.97898901
Golden_monkey,108.754962,27.97898901
Golden_monkey,108.754962,27.97898901
Golden_monkey,108.7691821,27.9772464
Golden_monkey,108.754962,27.97898901
Golden_monkey,108.754962,27.97898901
Golden_monkey,108.7705483,27.97893315
Golden_monkey,108.7705483,27.97893315
Golden_monkey,108.7705483,27.97893315
Golden_monkey,108.7705483,27.97893315
Golden_monkey,108.7705483,27.97893315
Golden_monkey,108.7705483,27.97893315
Golden_monkey,108.746647,27.96840199
Golden_monkey,108.7663921,27.99333421
Golden_monkey,108.7705483,27.97893315
Golden_monkey,108.7604122,27.99025807
Golden_monkey,108.667613,27.95284501
Golden_monkey,108.7384219,28.00400312
Golden_monkey,108.7705483,27.97893315
Golden_monkey,108.7958733,27.90965736
Golden_monkey,108.667613,27.95284501
Golden_monkey,108.754962,27.97898901
Golden_monkey,108.754962,27.97898901
Golden_monkey,108.754962,27.97898901
Golden_monkey,108.7477689,27.97598555
Golden_monkey,108.781673,27.99011699
Golden_monkey,108.781673,27.99011699
Golden_monkey,108.7700495,28.00129766
Golden_monkey,108.7663921,27.99333421
Golden_monkey,108.7607,27.98081
Golden_monkey,108.7607,27.98081353
Golden_monkey,108.7384219,28.00400312
Golden_monkey,108.772477,27.99097371
Golden_monkey,108.7663921,27.99333421
Golden_monkey,108.68556,27.97412097
Golden_monkey,108.68556,27.97412097
Golden_monkey,108.68556,27.97412097
Golden_monkey,108.7384219,28.00400312
Golden_monkey,108.7384219,28.00400312
Golden_monkey,108.781673,27.99011699
Golden_monkey,108.7663921,27.99333421
Golden_monkey,108.689951,27.90616896
